,,phi_1,phi_2,phi_3,theta_1,theta_2,theta_3,theta_4,sigma,mu,init_y_1,init_y_2,init_y_3,logL,logL_birth,nlive
8357,7.599496984100861e-15,0.8833638,0.08698515,-0.19952576,0.8010969,0.16316998,-0.103273764,0.1695367,16.321222,13.385928,-4.758517,29.826471,-18.497803,-1096.2343,-1156.0841,993
8358,7.782563399639615e-15,0.862082,-0.18621132,-0.45365915,0.27602234,0.43115026,0.13396843,0.47046894,19.226986,36.01651,-14.227807,-44.716206,-7.3050303,-1096.2104,-1125.3219,992
8359,7.843602800898332e-15,0.7834655,0.36146492,-0.28410468,0.79287785,-0.19693285,-0.627689,-0.44804472,16.066631,54.080223,-68.31277,13.0802,58.006386,-1096.2026,-1100.9218,991
8360,7.898368961202814e-15,0.64075524,-0.658771,0.5605503,0.86104727,1.1498309,0.6668759,0.14886172,19.23206,86.681786,13.746062,23.404179,21.91136,-1096.1957,-1107.8824,990
8361,8.14014216408553e-15,0.4145784,0.42491418,-0.20875616,0.9477634,0.21936284,0.27546123,0.29898766,15.147317,39.009335,45.776787,-51.87934,-60.69714,-1096.1655,-1143.5999,989
8362,8.141135894428993e-15,0.6508064,0.05604736,-0.35571525,0.6248222,0.19761868,0.4399344,0.5937308,18.044487,24.068844,-62.699947,17.087713,-11.998235,-1096.1654,-1112.613,988
8363,8.18198345891447e-15,0.38163504,0.5959001,-0.1294983,1.1932458,0.41336286,0.09619039,0.01124513,17.213596,50.54517,7.614923,-34.64662,-22.910025,-1096.1604,-1113.3345,987
8364,8.210999328323254e-15,0.1839887,0.426856,-0.24220593,1.0561829,0.26750103,0.068669,0.0166278,21.220404,56.81977,114.73022,13.940606,-19.629486,-1096.1569,-1102.6969,986
8365,8.214006836738983e-15,0.64725846,-0.3580722,0.19170699,0.9572513,0.991688,0.34537494,0.22425532,17.58696,22.298527,-17.328403,-83.90343,1.8328505,-1096.1565,-1101.5511,985
8366,8.224039822952577e-15,0.31126463,0.28056556,-0.17499685,0.81678927,0.52014744,0.34926564,0.4639359,14.903885,28.510311,12.342139,18.067013,-114.549576,-1096.1553,-1099.8674,984
8367,8.35049100434373e-15,1.5079852,-0.48593587,-0.13138293,0.101629436,-0.11794886,0.00999303,-0.08594446,18.151728,28.202541,29.981918,-45.83361,65.851425,-1096.14,-1096.3019,983
8368,8.393413517134523e-15,0.68247527,0.54880166,-0.84330654,0.2925147,-0.23300566,0.061025403,-0.040533435,15.263361,53.820194,-15.288369,-33.581944,-10.522869,-1096.1349,-1102.6969,982
8369,8.407769993691116e-15,0.9793532,-0.51868504,0.23592007,0.23819256,0.66510135,0.21284355,0.33300164,16.296375,10.843268,-35.80439,17.428398,31.333185,-1096.1332,-1103.2579,981
8370,8.457178882237346e-15,0.398166,0.06642579,0.119009696,1.089772,0.62027663,0.25605503,0.03624257,14.920561,34.66391,-36.72486,-67.25102,-6.283957,-1096.1273,-1100.9218,980
8371,8.573598397872776e-15,0.19824475,0.41857296,-0.16725488,1.0014675,0.48446545,0.5741563,0.24658947,20.608326,38.572952,15.229841,8.767224,27.700146,-1096.1136,-1141.236,979
8372,8.625034585840085e-15,0.3458632,0.12007853,-0.10389236,0.608839,0.41869563,0.06178712,0.06813109,13.507894,40.629818,-54.79584,26.096203,15.894752,-1096.1077,-1104.4073,978
8373,8.673602408769149e-15,0.9247152,-0.6265952,0.37473825,0.34432164,0.575833,0.19213606,0.16279034,20.61185,18.648678,-54.43826,-72.66863,79.49587,-1096.102,-1121.9409,977
8374,8.685256914620394e-15,0.0651355,0.64258885,0.18693124,1.3840481,0.82643414,0.14343603,-0.10731096,16.861444,-14.533571,-23.549614,-33.736977,95.346794,-1096.1007,-1096.3019,976
8375,8.815570727575145e-15,0.6126396,0.088773556,-0.64827627,0.5443685,0.2252311,0.32847446,0.6011336,16.560041,48.5901,32.220257,11.744455,-22.891426,-1096.0858,-1102.1384,975
8376,9.009216189358146e-15,0.53665555,0.38173506,-0.38919684,0.51285046,-0.07290952,-0.120321736,-0.07936993,23.028227,39.613255,-42.74852,29.162975,15.17083,-1096.0641,-1102.1384,974
8377,9.231874696382882e-15,1.457229,-0.7160939,0.053759504,0.14711721,-0.24260972,-0.13020077,0.20977123,14.564488,35.477184,-0.67428714,71.15335,15.953387,-1096.0397,-1105.08,973
8378,9.27479781004701e-15,0.3884951,0.51032656,-0.56106323,0.96629524,0.33423546,0.5850709,0.4303495,16.796522,51.8971,17.204205,-60.604843,-17.201593,-1096.035,-1171.9302,972
8379,9.35667386750093e-15,0.692391,0.10137405,-0.028197506,0.8100277,0.4240862,-0.046224948,-0.119901165,19.998594,-4.7195377,-50.42673,-20.700926,67.57462,-1096.0262,-1099.2437,971
8380,9.443882855701699e-15,0.42953563,0.3538918,0.00044598483,0.7208333,0.24953349,-0.33003524,-0.19781186,16.518991,46.320213,-56.760426,-77.770454,-29.498533,-1096.017,-1111.0746,970
8381,9.49126685947512e-15,0.9392342,-0.59113336,0.39272365,0.4791393,0.37338626,-0.11151891,-0.04609644,17.850286,63.807587,18.151226,40.79991,44.797134,-1096.012,-1139.8395,969
8382,9.534232085573133e-15,0.39125565,0.37203908,-0.35617715,0.58508337,0.16899802,0.5069603,0.13774322,19.951748,42.898384,31.299408,-6.4219365,35.91854,-1096.0074,-1103.8853,968
8383,9.572716488058144e-15,0.4329923,0.58162344,-0.39078176,0.89437443,0.13017613,0.31400016,0.2765388,21.617184,35.921165,-27.545048,-30.087526,-29.563025,-1096.0034,-1108.4363,967
8384,9.624270773267986e-15,1.0840292,-0.5130499,-0.103810936,0.33579537,0.050317682,0.25704286,0.027403237,18.937372,30.070631,-0.5732351,-66.87207,-12.531682,-1095.998,-1098.5648,966
8385,9.636026324231519e-15,0.685263,0.16892561,-0.5161439,0.2927084,-0.14837958,0.42230734,0.44733518,22.56213,41.446606,15.355716,5.553426,-23.833242,-1095.9968,-1104.4073,965
8386,9.671379200112619e-15,0.699935,0.3923187,-0.13617782,0.2143332,-0.09560838,-0.42013463,-0.4153614,18.017756,39.15332,-28.372997,12.543006,-39.74825,-1095.9932,-1101.5511,964
8387,9.717531916506485e-15,0.81253,0.027486395,0.0718885,0.6514291,0.42904758,-0.11772795,-0.030884022,19.073448,5.219569,-43.673843,-47.809845,-48.28324,-1095.9884,-1120.3479,963
8388,9.941906634520462e-15,0.694913,0.021376994,-0.17174646,0.19338667,0.06760528,0.121528715,-0.16230321,18.86383,40.884216,56.62033,74.073074,-84.572556,-1095.9656,-1125.3219,962
8389,9.989350332862057e-15,1.0724909,-0.1370021,-0.1816246,0.53098005,0.24421164,0.10911215,-0.14379713,21.228136,41.22443,-48.07152,5.435735,-31.814035,-1095.9608,-1102.6969,961
8390,1.002355203700921e-14,0.87533265,0.085805476,-0.16640553,0.39552635,-0.46818244,-0.422667,-0.117980465,14.487244,40.092693,-23.195108,-43.282425,-26.841314,-1095.9574,-1106.4034,960
8391,1.0103400980024275e-14,0.93136233,-0.10986702,-0.10515448,0.3819866,0.12852176,0.120468765,0.36046547,21.862991,29.305653,-20.606712,-7.8502097,-15.011732,-1095.9495,-1101.5511,959
8392,1.0375875270568215e-14,0.39144614,0.5036299,-0.40255898,0.76535475,0.483881,0.38166723,-0.054576613,19.59076,47.40828,-52.428448,-80.90951,-51.644447,-1095.9229,-1096.915,958
8393,1.0568903348489725e-14,0.5574799,0.4158441,-0.5012555,0.2748275,0.12805238,0.12459472,0.1809215,18.59042,46.539036,43.56194,83.89547,-2.7629128,-1095.9044,-1096.915,957
8394,1.0574065205944403e-14,0.32748687,-0.46869847,0.07328962,0.7759753,0.8131599,0.5302337,0.2622546,14.956439,49.22138,-70.83569,-1.8394386,-46.850178,-1095.9039,-1131.0396,956
8395,1.0664806905266132e-14,1.0977616,-0.46375445,0.08676973,0.5767719,0.28591442,0.11674428,0.13081238,13.720618,31.972084,4.7665467,-43.612133,-109.11112,-1095.8954,-1111.818,955
8396,1.0683048476477257e-14,1.0990726,-0.29335517,-0.33508137,0.4948766,0.012074806,0.20461556,0.31092942,16.152472,66.01168,27.633448,-6.1484528,-13.525078,-1095.8937,-1121.2002,954
8397,1.0908390394799746e-14,1.073064,-0.8298889,0.3611635,0.39546114,0.4857318,0.49186116,0.1619106,20.51539,27.510147,16.504608,46.358364,49.856934,-1095.8728,-1096.915,953
8398,1.090972206670126e-14,0.7120671,-0.07146629,-0.31009975,0.4335885,0.14579384,0.31920603,0.0027037908,22.385563,36.519257,20.560614,-42.369263,54.485073,-1095.8727,-1100.3739,952
8399,1.065674671778421e-14,1.1390755,-0.78327227,0.39247146,0.47428995,0.74647003,0.037217535,0.064042725,17.190922,59.342266,18.827421,24.418604,21.044516,-1095.8708,-1098.5648,951
8400,1.057436989653118e-14,0.9160531,-0.01311316,-0.115839206,0.35634348,0.15811531,0.067249574,0.33317322,19.891214,28.010065,34.977905,102.67514,-17.444284,-1095.8527,-1096.915,1000
8401,1.0585993630211892e-14,0.269616,0.07875947,0.14727221,0.9039404,0.685938,0.3752039,0.41165087,17.815962,70.102776,15.154258,57.02858,-0.50924563,-1095.8516,-1097.864,999
8402,1.0675534448337945e-14,0.42443436,0.4264442,-0.7819899,0.70455337,-0.034156315,0.4293201,0.46906698,20.65371,30.337433,35.440445,17.679878,52.592033,-1095.8431,-1113.965,998
8403,1.0756637250004622e-14,0.8909964,0.07752015,-0.10962718,0.89682025,0.5340441,0.30640778,0.14873208,16.628878,-0.04444196,13.980139,-61.805943,-65.437035,-1095.8356,-1102.6969,997
8404,1.0780298424705274e-14,1.2967266,-1.2437491,0.31707963,0.22889683,0.43196994,0.36284673,0.3087195,19.225927,38.391224,-2.8199928,22.937939,-14.5835285,-1095.8334,-1101.5511,996
8405,1.0784247010861505e-14,0.8427655,-0.27338532,0.06007776,0.7747814,0.63890284,0.610871,0.3311312,17.181679,16.455742,-20.333473,-15.645896,52.576973,-1095.833,-1101.5511,995
8406,1.0827777029710254e-14,0.21917742,0.5356918,0.18191704,1.2954752,0.8083471,0.12094228,-0.029282033,19.056175,51.474422,10.313054,10.13979,-77.11211,-1095.829,-1107.2012,994
8407,1.0859545545916784e-14,0.81245935,0.30948514,-0.28722483,0.35856467,-0.569836,-0.4981854,0.14059833,18.652647,54.204956,-24.234343,-66.131134,-92.174126,-1095.826,-1152.8486,993
8408,1.0891407270414582e-14,0.16026394,0.26383758,-0.12723991,0.96542287,0.33564976,-0.098417476,-0.036142528,16.867851,25.502893,-9.051821,-61.92143,-59.933792,-1095.8231,-1100.3739,992
8409,1.0970131955409552e-14,1.1744317,-0.62205166,0.3553472,0.21019286,0.53944635,0.11280336,0.02036791,18.801764,7.474175,-51.650978,-1.5284252,49.711163,-1095.8159,-1099.2437,991
8410,1.1019791732841548e-14,0.84879017,-0.25411987,0.16299814,0.36967707,0.6028305,0.07987422,0.26058593,20.232048,25.818659,11.498393,-49.731686,-24.12853,-1095.8114,-1097.4408,990
8411,1.1077786953902748e-14,0.2789483,0.30955344,-0.11503135,0.6420813,0.49390268,0.22518656,0.07992429,18.278215,34.673977,-64.0613,75.28652,-3.6201074,-1095.8062,-1101.5511,989
8412,1.110622103058946e-14,1.1175598,-0.2154268,-0.36463496,0.34902918,0.1768592,0.31394184,0.25652763,20.209793,64.838905,-40.683914,-37.11339,60.30536,-1095.8036,-1100.3739,988
8413,1.1239881426369644e-14,0.92455596,0.16961783,-0.40964782,0.45413092,0.36152428,0.0028699308,0.056995224,16.57054,69.12637,-20.502388,-74.62167,19.361374,-1095.7916,-1109.6838,987
8414,1.151345264278902e-14,0.416846,0.5761434,-0.22565535,0.56824815,-0.3370535,-0.50105447,-0.101874545,17.208939,40.780075,-0.8301686,32.59624,-59.75421,-1095.7676,-1142.3618,986
8415,1.1538778570206298e-14,0.7059547,0.3126132,-0.6168119,0.83390963,0.0013546828,0.05735014,0.21022941,19.829145,36.342342,-7.7789645,87.47616,49.6242,-1095.7654,-1097.4408,985
8416,1.1600921169130359e-14,1.2644223,-0.540642,-0.14861192,0.041262627,-0.050545,-0.34133548,0.19959599,18.340412,31.57213,-1.0460905,6.5601554,-28.057426,-1095.76,-1109.1426,984
8417,1.1679070260878006e-14,0.9630288,-0.20550065,0.0012622686,0.2679534,0.19852982,0.078493334,0.25771463,18.469437,14.872931,59.501385,31.777815,13.0143,-1095.7533,-1107.8824,983
8418,1.1683348047393635e-14,0.79051894,-0.03163095,-0.16425364,0.46930426,0.54094374,0.26267147,0.385353,20.443113,17.793959,15.703553,-65.37538,1.5482242,-1095.7529,-1095.8708,982
8419,1.2064521961935593e-14,0.5508082,0.040074203,-0.014251009,0.82122374,0.2602058,-0.086984195,0.09881067,14.998431,22.464584,-35.273304,-99.21698,-32.058067,-1095.7208,-1102.1384,981
8420,1.2436859258053662e-14,0.9483558,-0.08565819,-0.46995702,0.32196453,-0.25285846,0.28244278,0.72363305,14.61485,43.648796,48.89634,83.56992,80.904945,-1095.6904,-1100.9218,980
8421,1.2628085903317363e-14,0.31542376,0.6316859,-0.28070512,1.0531752,0.048222605,-0.25613385,-0.08518196,20.381205,70.17554,-51.827118,-89.994995,-72.012215,-1095.6752,-1097.864,979
8422,1.2691446417126851e-14,0.5988644,0.66732454,-0.43649745,0.6860823,-0.23192966,-0.5506359,-0.09287216,19.521004,31.929066,52.54972,-1.681872,47.67544,-1095.6702,-1099.2437,978
8423,1.2734899602881983e-14,0.7765461,0.021316152,0.095877714,0.6426634,0.39407685,0.16024363,0.11228458,20.270655,57.00276,2.6264398,48.465,50.996674,-1095.6667,-1102.6969,977
8424,1.3062386619517431e-14,0.6926909,0.13779223,-0.4534695,0.84611696,0.385032,0.54590064,0.21519056,16.668,45.855843,44.253334,12.789491,9.438295,-1095.6414,-1095.8708,976
8425,1.3391754658730413e-14,0.049870323,0.63608146,-0.11994775,1.1308246,0.60373414,0.32098624,0.14047058,19.935,37.220413,-19.762613,-79.25061,56.346004,-1095.6165,-1144.8049,975
8426,1.3742841905135437e-14,0.66834223,0.46181154,-0.31469476,0.56918967,0.014175781,-0.2598687,0.14278585,19.216064,43.908237,-26.001339,45.804825,-26.251904,-1095.5906,-1107.2012,974
8427,1.3766348287527786e-14,1.0060593,-0.3704611,-0.1765592,0.28396943,0.061669722,-0.03589961,0.44711807,21.542305,28.219826,-2.496953,59.33034,35.276558,-1095.5889,-1103.2579,973
8428,1.3806738522523489e-14,0.7684711,-0.09623579,0.066765115,0.33771905,-0.08365076,-0.41029522,-0.2640919,19.945034,37.837414,43.20363,60.43045,100.24249,-1095.5859,-1104.4073,972
8429,1.3811795627099207e-14,0.77486223,0.069757365,-0.4182945,0.14657587,0.30760682,-0.07081927,0.3756117,20.114029,56.88848,-49.893257,61.266125,14.055165,-1095.5856,-1114.7334,971
8430,1.3821915393856981e-14,0.44304022,0.39288875,-0.59698325,0.68416303,0.39099544,0.2617492,0.40906313,17.2112,60.90066,-61.94957,-20.291557,-70.681435,-1095.5848,-1122.6735,970
8431,1.3921822220259367e-14,1.0808886,0.08776525,-0.2807401,-0.14806227,-0.19795394,-0.2337378,-0.27074784,19.759188,40.693054,22.222462,70.87088,-16.577276,-1095.5776,-1102.6969,969
8432,1.399850750336388e-14,0.43364525,0.15229507,-0.017886292,0.49724331,0.43981716,0.15906431,-0.05042662,18.688599,51.977146,-20.334711,65.76344,-17.4791,-1095.5721,-1105.08,968
8433,1.4012184598032741e-14,0.69412464,0.12369729,-0.24353072,0.59775674,0.08404153,0.32550624,0.4393155,16.979195,14.842531,-12.944514,72.910805,-71.14736,-1095.5712,-1101.5511,967
8434,1.4163517480119682e-14,0.9391511,0.17793839,-0.20751785,0.25004387,0.060625024,-0.22887702,-0.2743896,19.714693,15.756564,40.634583,67.15827,63.660088,-1095.5604,-1102.1384,966
8435,1.448524296340718e-14,0.094531514,0.13802904,0.014979082,1.0918617,0.87569314,0.23633286,-0.1489056,19.909214,58.37639,-35.068146,-13.358278,66.783775,-1095.538,-1103.8853,965
8436,1.454371184850391e-14,0.58642846,0.42548347,-0.5658977,0.32357043,0.10635817,0.045743033,0.32536,15.133797,38.75899,-84.23819,37.485043,-14.117198,-1095.5339,-1095.8708,964
8437,1.454548731232098e-14,0.95076656,0.16981645,-0.2941594,0.38302845,-0.48388743,-0.4441159,-0.15899055,21.124994,41.445972,40.4824,83.61752,20.694822,-1095.5338,-1108.4363,963
8438,1.478176130281975e-14,0.5984236,0.14445068,-0.5373528,0.4356879,0.039872978,0.17919365,0.31608725,18.538288,26.183481,-47.568897,-19.318338,-4.385456,-1095.5177,-1105.08,962
8439,1.5249123196559694e-14,1.4245926,-1.1434786,0.21931389,-0.23993711,0.18039706,0.47778577,-0.001466677,18.645327,49.72212,1.7250358,-9.890976,-4.7320623,-1095.4866,-1110.3087,961
8440,1.5286397984166983e-14,0.8791702,-0.15424715,0.19180438,0.4586697,0.25321177,-0.19066575,-0.28272405,15.258553,15.119308,-39.7841,-52.95224,-16.141396,-1095.4841,-1102.1384,960
8441,1.544017962028028e-14,0.61196506,-0.18714224,-0.28488404,0.89672655,0.51204085,0.030293453,-0.19826445,17.598986,51.81959,-50.761917,33.31888,93.078995,-1095.4741,-1104.4073,959
8442,1.553091498942382e-14,1.2246001,-0.28220534,-0.37036943,-0.007237188,-0.089723095,0.18715803,0.3799846,18.6562,29.074568,83.82611,10.722669,-1.8238524,-1095.4683,-1099.8674,958
8443,1.5814052748761414e-14,0.84633356,-0.19984978,-0.2693721,0.18438104,-0.06660835,0.5687998,0.22605926,15.656666,45.584908,-10.2164955,-26.975986,4.1957316,-1095.4502,-1105.08,957
8444,1.6220722382374817e-14,1.0571105,-0.5696565,0.24675821,0.36251575,0.40388474,0.19057594,0.26522735,15.207727,0.3039069,-28.665018,-51.1468,7.4668794,-1095.4248,-1117.6519,956
8445,1.6583103420987073e-14,0.5926495,0.20861572,-0.49592847,0.28623527,-0.082102574,0.3702804,0.24271943,21.453117,44.285046,-52.114407,1.4282541,-72.59108,-1095.4027,-1105.08,955
8446,1.666223952488251e-14,0.5250204,0.19611132,-0.20044278,0.66801935,0.25736582,-0.06010652,0.27368858,15.7817135,27.595768,-84.29826,-65.780876,-35.151173,-1095.398,-1109.1426,954
8447,1.698257845311072e-14,1.1374732,-0.38828826,-0.25424576,0.36864197,0.4854393,0.31090567,0.278115,20.907595,44.984207,-23.206207,-15.521952,25.814299,-1095.3789,-1099.8674,953
8448,1.715970663891794e-14,0.59695375,0.26315314,-0.47176123,0.3726509,0.29904377,-0.13117932,0.1776645,20.665052,46.440258,15.874519,-7.324459,5.022962,-1095.3685,-1159.1658,952
8449,1.6897395551769626e-14,0.19804877,0.33640665,-0.20358215,0.79620796,0.32114872,-0.061398827,-0.27816308,17.938189,30.474497,55.22182,1.6080055,34.033867,-1095.3586,-1132.3291,951
8450,1.654516293511614e-14,1.0892652,-0.3106552,0.046358623,0.435927,0.4829581,0.2644777,0.41794294,18.222809,-1.2547289,11.564594,35.290638,-11.130468,-1095.3538,-1102.6969,1000
8451,1.6658652095329e-14,0.28416917,0.21011215,-0.27921584,0.9721699,0.80403364,0.58974516,0.10063162,18.387482,25.887777,35.640244,-146.82669,-40.471966,-1095.3469,-1103.8853,999
8452,1.676882526679399e-14,1.0917217,-0.34925562,-0.36629224,0.011056679,0.070926175,0.356469,0.29511398,19.265467,60.608704,-56.487373,66.22501,14.375411,-1095.3403,-1099.2437,998
8453,1.6962349168610787e-14,1.224175,-0.44187286,-0.032568026,-0.07723505,-0.22384003,-0.07293526,0.19830377,14.732775,32.05864,23.446442,11.81851,70.38553,-1095.3289,-1096.3019,997
8454,1.6997585905015773e-14,1.0760735,0.061525885,-0.18382517,0.5021318,0.1012939,-0.4168655,-0.26194802,19.73232,-7.2295046,-30.644823,-0.5495295,-88.13822,-1095.3268,-1103.2579,996
8455,1.714763718901659e-14,0.4272215,0.38796648,-0.31419387,0.85528845,0.26971748,0.36319742,0.40577784,16.207565,45.30747,133.3323,19.06484,57.932217,-1095.318,-1101.5511,995
8456,1.7377322558466265e-14,0.9476264,-0.30951974,0.15528698,0.28925383,0.075643435,-0.6077685,-0.29546094,14.9270525,46.913586,11.246416,43.871803,-50.179367,-1095.3047,-1095.8708,994
8457,1.75821609378939e-14,1.4372107,-0.6041552,-0.103657976,-0.017760523,-0.52221465,-0.09785294,0.4269061,14.607707,35.789787,-15.633702,10.131753,-47.017006,-1095.293,-1142.3618,993
8458,1.7588600896649938e-14,0.8435293,-0.19751409,-0.026951337,9.431735e-05,0.16515708,-0.068982996,-0.11360128,16.067705,38.49145,-19.169289,-18.736267,29.299915,-1095.2926,-1114.7334,992
8459,1.7635899391559126e-14,0.8776234,0.087197095,-0.17159677,0.4426764,0.15513274,0.21632722,0.09060182,14.274668,60.615986,-9.376597,-72.28909,10.622929,-1095.2899,-1107.2012,991
8460,1.7689802092480157e-14,0.5306814,-0.07217679,0.061418038,0.7437374,0.544657,0.12145926,0.024974355,18.501291,11.86832,93.88869,53.672665,51.10647,-1095.2869,-1111.818,990
8461,1.7832898133331608e-14,0.39413893,0.13391659,-0.3028851,0.7330817,0.47315645,0.57821184,0.03449142,18.985159,43.686504,-49.37124,12.545001,-16.856785,-1095.2788,-1099.8674,989
8462,1.7850321579059936e-14,0.89650613,-0.2795575,-0.06444519,0.4197632,0.53901136,0.10293967,-0.10590193,19.706139,20.34313,-25.776997,-55.867157,113.047455,-1095.2778,-1124.3312,988
8463,1.8016695710099013e-14,0.49832124,-0.61490154,-0.12075462,0.889358,1.1489252,0.76751965,0.36451855,17.300213,39.00327,-15.468535,29.494682,44.983406,-1095.2686,-1177.1882,987
8464,1.8109303659930167e-14,0.80945283,-0.045929506,-0.14261682,0.82505375,0.42367464,0.16642824,0.14982648,21.87928,46.98962,-51.81795,-28.522642,73.9101,-1095.2634,-1105.08,986
8465,1.834963006445167e-14,0.23008478,0.21299314,-0.2876293,0.7830176,0.63747436,0.3624942,0.24809456,18.814432,21.548782,-5.5375085,-6.128313,80.854,-1095.2502,-1098.5648,985
8466,1.874583733575369e-14,1.7045999,-1.4062922,0.5669631,-0.37980497,0.52358526,0.080292806,0.27357128,17.689554,71.146614,-15.917526,-45.027515,23.870228,-1095.2289,-1103.8853,984
8467,1.9103902192298297e-14,0.9147988,-0.11583725,-0.3157553,0.15175775,0.45851946,0.1840743,0.031161875,18.134403,50.880287,2.0909364,-22.551128,25.891176,-1095.21,-1151.3016,983
8468,1.9585607028465724e-14,1.2597848,-0.57377464,-0.13123086,0.024792977,0.07931727,0.11546672,-0.18000153,18.394464,59.978737,27.419498,0.35554457,9.9987955,-1095.185,-1096.915,982
8469,1.9609529838524247e-14,0.7724719,-0.11103275,-0.11758029,0.6806199,0.30691186,0.19200633,0.077957496,14.038532,13.34289,-0.9202771,-75.582054,12.384289,-1095.1838,-1095.3586,981
