,,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,theta_1,sigma,mu,init_y_1,init_y_2,init_y_3,init_y_4,init_y_5,init_y_6,init_y_7,init_y_8,init_y_9,logL,logL_birth,nlive
9095,9.584863799309685e-18,1.0115552,-0.24261577,0.03036081,-0.04162185,-0.3150701,0.23737045,-0.042451512,0.2316737,0.03602443,-0.24871257,15.067216,71.93954,0.47903538,30.393345,-85.87376,-23.70013,47.7277,87.496666,16.981825,19.340088,-70.029,-1093.4705,-1094.9651,955
9096,9.678924518181823e-18,0.8642265,-0.14521132,-0.11965157,0.39702028,-0.1406178,-0.3011086,0.22213301,0.010205507,0.059267525,0.38624984,19.867838,57.642975,-63.74113,73.761055,-75.6696,-22.459482,-124.567856,-34.798763,-28.34262,-10.573374,14.270162,-1093.4607,-1097.5793,954
9097,9.716806757657997e-18,1.0855982,-0.18751052,-0.5077038,0.547406,-0.40478906,-0.14045143,0.79127586,-0.76365125,0.33794528,0.17295834,18.179607,45.18259,43.402866,39.184174,15.185401,18.481968,18.407541,30.306713,-48.626778,12.202279,81.68545,-1093.4568,-1094.4319,953
9098,9.726300461600409e-18,1.3827378,-0.42473868,-0.23924842,0.11232236,0.061325707,-0.038802106,0.30896398,-0.42020944,0.24662651,-0.49533427,18.566359,106.10567,12.89204,-0.8995689,59.900585,50.62453,33.21431,19.705997,15.784227,53.515667,19.767977,-1093.4558,-1095.5736,952
9099,9.543774598909643e-18,0.89139575,0.021120753,-0.30104542,0.0920833,0.06429119,0.13030392,-0.11386483,-0.2599418,0.46184498,0.45676824,13.630616,39.35721,-22.451393,-0.053745173,10.359619,-72.427025,-24.041872,53.265945,-68.641914,-70.65297,-33.79941,-1093.4495,-1102.746,951
9100,9.467689340023714e-18,0.3735011,0.35407758,-0.041100558,0.14433075,-0.39523226,-0.10632357,-0.045278985,0.2351462,0.29730472,0.49023825,14.33141,36.82738,-3.8387885,-10.389579,4.2881684,-34.13454,-27.924051,-57.406105,33.754795,-80.47979,-8.020232,-1093.4315,-1100.1742,1000
9101,9.545440352504786e-18,0.9889562,0.0640589,-0.5611767,-0.10110356,0.30767593,0.113699935,-0.13535973,-0.15503772,0.21986324,0.025588872,17.476402,59.75955,15.851017,58.173557,67.596275,15.519278,-18.753752,9.648877,45.52164,-4.934592,-68.253876,-1093.4233,-1121.4288,999
9102,9.547771066775618e-18,1.3691157,-0.8551396,-0.056017183,0.3561114,-0.12264069,-0.15386131,-0.25824764,0.3032163,-0.005095786,0.16307777,17.04103,59.10217,-6.915039,19.813139,-18.770859,9.8898,34.49918,43.67241,30.747492,-4.1246514,-3.3743029,-1093.4231,-1099.3381,998
9103,9.613262626118373e-18,0.7543142,0.64565164,-0.9045962,0.01639373,0.30408478,-0.009337643,-0.0951651,-0.11143679,0.27781323,0.35509944,18.432034,0.9093992,31.430635,1.3325288,-22.275549,0.48092812,-6.5178537,-44.26752,25.744287,64.4138,42.421085,-1093.4163,-1106.0613,997
9104,9.69931050879429e-18,0.5971055,0.24110697,-0.47605684,-0.059368957,-0.2391255,0.10209489,0.11910053,-0.12272398,0.065767154,0.40739825,18.73579,36.629265,29.05888,-19.893507,-2.8489108,-87.546875,-58.389416,-15.928635,68.76011,28.947197,94.989716,-1093.4073,-1099.3381,996
9105,9.69931050879429e-18,0.6451756,0.26213866,-0.58948493,0.32169336,0.12781951,-0.25676203,-0.3219822,0.07312577,0.27956143,0.6920849,12.696418,39.191574,-3.6618075,-17.22121,-11.468107,49.77314,48.882248,-25.709394,21.305098,33.822025,-11.370032,-1093.4073,-1103.4465,995
9106,9.742028225347696e-18,0.6241514,0.44843665,-0.7363659,0.15087809,0.4448986,-0.56164086,0.09272035,0.29507038,0.07171002,0.039841983,18.350111,54.156113,37.116585,-12.228183,-3.5344186,-46.432137,33.576065,4.3118296,31.795794,0.6117099,39.425385,-1093.403,-1093.8939,994
9107,9.858067475226179e-18,1.1995752,-0.50300616,-0.29359278,0.50225675,-0.32562268,0.054389007,0.009624947,0.050584186,0.19543101,0.18949202,21.295387,-6.321683,-46.78659,16.481825,5.9692845,-21.81658,-35.841446,-18.541264,-37.053627,67.42228,22.142536,-1093.3911,-1095.5736,993
9108,9.868903823113787e-18,0.68840224,0.012941232,-0.5442434,0.36723712,-0.120190345,0.03370732,-0.09521305,0.06877277,0.31217805,0.733738,19.174183,2.1123633,-28.924545,-55.098797,-21.845858,25.28303,-43.414944,-18.42296,55.827427,49.896603,29.011417,-1093.39,-1104.6024,992
9109,9.95723993867342e-18,0.8096309,0.32667896,-0.3595358,0.04397211,-0.20238866,0.2320576,0.3055622,-0.13381565,-0.08034455,0.647198,17.947096,-43.43261,3.9559162,5.2640004,25.601706,6.6129127,19.5007,3.661042,23.057201,-7.2580504,21.379955,-1093.3811,-1120.524,991
9110,1.0073382996135835e-17,1.2311242,-0.24162674,-0.2906708,0.050854865,0.06775221,-0.008232914,0.06193452,0.057706337,-0.079897285,0.31591755,17.606329,6.6738725,61.06849,11.909085,-43.212784,-27.178335,-63.677383,-48.69159,-35.88413,78.97763,88.656906,-1093.3695,-1129.6982,990
9111,1.0372867193678056e-17,0.78825706,0.28785583,-0.30293572,-0.2946177,0.33701903,-0.25480592,0.24689737,-0.26584047,0.31908226,-0.07263672,17.338903,32.21866,-19.410196,28.62501,65.74053,35.598644,10.902982,2.1931114,-23.297443,-45.12322,-36.53014,-1093.3402,-1116.9067,989
9112,1.0522077826716413e-17,0.5673859,-0.076376945,0.14662328,-0.32107484,0.21512388,-0.30020887,0.061831385,0.25522968,0.09077117,0.3766738,20.810812,45.033844,-47.64471,-27.37285,-56.53318,-38.59296,63.276386,7.1934724,0.14933573,-2.078575,-38.075558,-1093.3259,-1133.6987,988
9113,1.0574871596301035e-17,0.7096948,0.14517233,-0.18531889,-0.23293765,0.095935896,0.038804714,0.28191563,-0.18575762,0.16044626,0.47133115,19.887865,50.7871,44.14267,-13.646006,-6.8727317,2.5504172,-42.58799,110.82611,-33.96112,-17.342445,57.099983,-1093.3209,-1097.5793,987
9114,1.0819042014555455e-17,0.4994657,0.36042944,-0.147391,-0.009391073,-0.08655496,-0.21633062,0.15962906,0.31910512,0.049138863,0.51649606,14.119507,-13.105858,46.911915,73.51954,-19.062616,15.0226555,-14.788089,69.50383,47.422863,102.06376,87.044846,-1093.2981,-1109.2499,986
9115,1.0945237288142838e-17,0.61857975,0.1385665,-0.2633545,0.2061507,-0.507288,0.12239034,0.29222256,-0.28952435,0.3710203,0.3095577,14.270071,38.510334,-55.289173,34.351288,-34.447865,16.207182,27.68124,14.635581,-5.704791,5.555604,-64.11419,-1093.2865,-1123.932,985
9116,1.1070201510495791e-17,0.6891623,0.044742048,0.034790374,-0.3260522,0.20817426,0.22978508,-0.48853087,0.40890354,0.17573504,0.58002114,16.525244,30.912115,18.976162,-7.227295,-1.7449107,84.790985,39.13141,48.760254,25.517668,36.42528,87.20313,-1093.2751,-1096.1937,984
9117,1.1135256376784145e-17,0.8194149,-0.1304944,-0.09583367,0.30112228,-0.15399471,-0.46965274,0.458387,-0.09812876,0.14733103,0.09278155,15.849677,34.20473,11.311274,20.708725,-21.834349,-39.909172,1.6225142,-28.856312,49.71776,-71.09255,-24.750204,-1093.2693,-1103.4465,983
9118,1.1167927032245703e-17,0.71611816,0.17627583,-0.0588761,-0.25436243,-0.016960246,0.43990633,-0.35842958,0.12177816,0.19766884,0.07448274,18.91236,-40.938313,14.747275,-55.551125,-11.44029,-13.447363,23.585749,-26.178215,-21.538795,6.075953,-5.9888244,-1093.2664,-1097.5793,982
9119,1.126926620518504e-17,0.94778293,-0.14077128,-0.16572586,-0.049243774,0.26198024,-0.553555,0.47555313,0.06399801,-0.0055582463,-0.08978523,17.729603,43.20946,-39.741776,42.96173,-61.45024,16.863546,-34.591316,47.74059,83.21409,53.888046,-30.270563,-1093.2573,-1093.4495,981
9120,1.1306469838076691e-17,0.57781625,-0.0064504663,-0.49734992,0.17817944,0.044015214,-0.10831888,-0.28073385,-0.055436686,0.20740551,0.42434555,15.582991,46.276962,-50.889484,-51.52206,-21.03982,-4.3364973,41.22144,87.10988,47.464703,-39.26996,-25.109552,-1093.254,-1096.8389,980
9121,1.1686755225957984e-17,1.0775687,-0.11084035,-0.2893614,0.31147686,-0.35890633,0.19238727,-0.29017597,0.36815128,0.08307445,0.194564,21.924284,29.76205,-31.374609,24.475239,-1.9908092,31.465332,-1.0825609,-4.0782466,-81.16425,3.1411939,-28.220968,-1093.221,-1094.9651,979
9122,1.2201354728751491e-17,1.1773397,-0.07137238,-0.3989912,-0.11952418,0.35224536,-0.1327777,0.27659598,-0.28981262,0.15331146,-0.032277264,19.041637,-14.661704,-18.425388,3.551038,2.4920251,-39.6684,-0.9484819,-9.03702,24.89352,6.4345365,52.399734,-1093.1779,-1102.1622,978
9123,1.2321092287985502e-17,1.3581698,-0.6101583,0.09737775,-0.54548126,0.5512958,-0.1951018,0.04073826,-0.047336955,0.049609903,-0.019693797,20.23394,56.71451,-4.455049,9.564855,22.758835,26.982443,-19.20528,2.2044988,49.281136,101.721466,-39.280018,-1093.1681,-1111.3102,977
9124,1.2357242166117405e-17,0.53722054,0.24244836,-0.18032414,0.03390787,0.02834424,-0.17076458,0.0092344005,0.35627115,0.032278325,0.6135757,13.247559,47.304432,40.854397,50.604248,-83.27622,-4.794662,62.41015,-16.632599,47.402885,11.369598,-7.9638915,-1093.1652,-1096.8389,976
9125,1.2387448071817389e-17,0.9991186,-0.30403474,0.31446502,-0.3178155,0.07579269,0.016292846,0.044934735,-0.036436968,0.117697276,0.21006997,20.104303,50.40239,-35.744083,57.29471,14.644669,62.560658,51.745552,-82.545876,8.833823,-21.004644,17.414215,-1093.1627,-1100.7964,975
9126,1.2451121022059083e-17,0.5825738,-0.23169851,-0.12745845,0.16963536,0.06222914,-0.09510114,-0.10500019,-0.00024702767,0.32274383,0.5068482,18.107506,39.048767,-55.347076,64.66401,54.50767,10.436161,77.763824,-7.491138,-81.83472,-72.9604,-51.05002,-1093.1576,-1094.9651,974
9127,1.2501379286023705e-17,0.38797325,0.39989036,-0.74536735,0.25889176,0.37144935,-0.17137514,-0.29625937,0.090557404,0.14630231,0.9100635,16.995884,55.809906,-28.873915,1.5096936,21.281366,55.233078,-84.95418,-55.359913,-27.384926,50.53796,-4.85805,-1093.1536,-1100.7964,973
9128,1.2534997447470563e-17,0.82125735,0.082164556,-0.7782073,0.035774395,-0.016311528,0.32254148,-0.17746602,-0.23869847,0.3112616,0.51238346,16.703861,45.864216,5.467103,22.071125,7.480027,5.732993,-10.114533,29.141796,18.780762,-1.9348304,-9.062492,-1093.1509,-1093.4495,972
9129,1.2547244635005524e-17,0.7525037,-0.101769865,-0.15486515,0.09972384,0.08257911,-0.17021266,0.13794042,-0.09473674,0.3819471,0.33872643,15.089733,-31.794174,-76.780975,-57.426857,54.86811,-33.672215,-51.150818,8.5684395,45.32664,-14.671177,-13.149261,-1093.1499,-1107.334,971
9130,1.2604043712564777e-17,0.649069,0.19273558,-0.3432671,-0.16669863,0.5151344,-0.12316783,-0.6509442,0.35694003,0.29097697,0.46495888,18.632702,63.87363,38.345463,-31.972065,57.441185,-15.179015,-7.326219,36.10028,59.807106,12.594666,0.42918545,-1093.1454,-1104.1152,970
9131,1.2726179462252389e-17,1.1984105,-0.27784783,-0.3670801,0.0924064,0.009902018,0.19310485,0.11109046,-0.15883982,0.026660586,0.18558764,19.157764,20.91679,5.781744,-1.7634634,-77.093025,-60.67886,34.937653,6.5058417,-30.941725,35.67106,43.778248,-1093.1357,-1096.1937,969
9132,1.2997790880992803e-17,0.52015465,0.14699948,-0.20158261,0.23067959,0.12873113,-0.20731531,0.11202536,0.030037109,0.22158536,0.46355352,17.618824,98.79369,11.53677,55.895733,-30.309698,20.32061,-32.52343,47.597843,22.182226,39.020775,-107.6448,-1093.1146,-1093.4495,968
9133,1.3218602448757593e-17,1.4877499,-0.62201446,-0.055969432,-0.15610631,0.09396457,0.06358545,-0.10891101,0.16308363,-0.14299682,-0.24429782,21.488264,37.652885,-19.451607,40.99072,-113.89143,-41.847927,-16.000694,-35.837383,-24.583103,13.383331,-27.54648,-1093.0978,-1093.8939,967
9134,1.365819841293391e-17,0.64583945,0.33972704,-0.17237031,-0.045075048,-0.14583492,0.17508677,0.19225785,0.032470863,-0.101807185,0.6535577,18.476738,20.604528,98.91469,49.145535,73.552086,-43.19191,-5.1230707,22.023285,-40.6623,25.24502,78.43821,-1093.0651,-1102.746,966
9135,1.3668205640527262e-17,0.38322607,0.4459913,-0.4485159,-0.22461213,0.17309108,0.12536763,-0.119946174,0.30625215,0.085881025,0.60628086,19.711395,46.234806,59.99927,-23.372705,-1.6104932,-24.410713,12.111143,37.00348,80.60903,-18.249353,-29.147413,-1093.0643,-1106.6431,965
9136,1.393948833499919e-17,1.1219279,-0.048213094,-0.55600977,0.16131729,-0.12468574,0.13242409,-0.0039949226,-0.09295452,-0.068372324,-0.0010366761,19.041523,41.915585,3.6368084,35.5905,-19.915401,-15.798856,-63.649105,-47.58735,57.973423,-33.30918,-70.568504,-1093.0447,-1144.5298,964
9137,1.3970150767972635e-17,0.8867457,0.396704,-0.51622874,-0.083992705,-0.14233437,0.2724058,-0.06242783,0.022372663,0.15992655,0.5392409,15.188399,3.0104976,-20.493258,81.19947,-39.91965,10.3218155,50.845474,-44.666485,31.13395,60.726192,-52.66407,-1093.0425,-1143.2451,963
9138,1.418668466229127e-17,1.0928786,-0.45319748,0.093979344,0.1343075,-0.20773159,0.025376648,0.30664247,-0.22833344,0.11061352,0.13472451,16.66771,6.606288,0.43086776,106.992714,-69.146996,-41.827724,-107.926605,-44.01396,-24.958937,0.8008578,-26.588444,-1093.0271,-1099.3381,962
9139,1.4210950213533482e-17,1.0072635,-0.24623044,-0.0587362,0.24513543,-0.25189325,-0.20680661,0.30517045,0.406344,-0.20441008,0.32328,16.230503,68.18224,-49.796906,-16.27862,-9.491525,48.84336,49.48447,0.8769128,-31.279964,9.205885,42.831142,-1093.0254,-1096.8389,961
9140,1.4287483910239442e-17,0.8002828,-0.15340772,0.12018389,-0.075111575,-0.2838568,-0.107440695,0.078741975,0.1611098,0.07414853,0.5538523,17.86888,35.77127,51.953453,20.850363,108.230194,56.94222,-55.83015,45.534348,-81.4729,-30.147259,21.790092,-1093.02,-1098.2196,960
9141,1.4583514041518346e-17,0.59434956,0.59348434,-0.5756027,-0.232793,0.055942304,0.012322657,-0.26319546,0.27024838,-0.02406508,0.60615134,15.426847,30.929977,-27.916452,13.222852,-2.193476,70.8449,8.082244,-58.022987,-72.82934,-71.41734,-25.8285,-1092.9995,-1102.746,959
9142,1.470686758055453e-17,1.020191,0.38722998,-0.6389741,-0.16937663,0.19602047,-0.06420964,0.22004488,-0.07286363,0.0045726663,0.56974864,20.84313,48.120655,-34.814217,-10.8523,-55.56321,-31.41972,-31.348442,-14.886105,1.7839512,42.84814,8.747947,-1092.9911,-1105.3613,958
9143,1.4954887954123532e-17,0.7807675,0.08060206,-0.73958254,0.34039006,0.2231227,-0.063640684,-0.2752626,0.25440153,0.3951674,0.44836769,16.350258,113.76223,41.34463,3.5567975,12.224526,97.00935,-41.99044,-62.883495,26.929886,-1.9337147,21.581488,-1092.9744,-1106.0613,957
9144,1.500242759954069e-17,0.44558397,0.60512,-0.089539684,-0.5202877,0.2443945,0.08363842,-0.35428074,0.45763645,0.11378033,0.6738894,14.062534,20.39889,21.746088,53.384296,55.801125,8.049912,0.18434215,-27.89964,1.7541848,-64.80152,17.230669,-1092.9712,-1114.0414,956
9145,1.5020752292026645e-17,1.1423253,0.0014547388,-0.6896027,0.16366287,0.27258477,-0.15658513,0.08088223,-0.20343404,0.35804048,0.26923597,21.219893,112.77332,30.230639,94.04795,85.211105,53.647858,24.43465,-55.96778,44.59642,30.64206,50.810486,-1092.97,-1104.1152,955
9146,1.519224758080182e-17,1.4292324,-0.6645472,-0.2404065,0.37234458,-0.088726856,0.13550633,-0.13736889,-0.082720645,0.20618804,-0.1042325,17.65304,22.367655,63.709637,-45.61019,-56.804756,-51.712223,-81.329956,-31.550909,-28.392056,11.930573,-27.250223,-1092.9586,-1098.2196,954
9147,1.5229383342288245e-17,0.19680497,0.7634911,-0.52037567,-0.27894986,0.087189004,0.11644381,-0.0004585797,-0.12343441,0.08579302,0.76137775,15.655973,32.069103,41.76211,3.716072,56.388218,43.025787,-30.65014,-39.000572,14.450834,59.820015,2.2833028,-1092.9562,-1094.9651,953
9148,1.5313271037051765e-17,0.9336501,-0.06686619,-0.3385322,0.3701503,-0.10338952,0.06759046,-0.23808967,-0.08333575,0.35922986,0.20517299,13.833732,76.592415,-38.43939,-2.0716093,-56.09765,9.96136,-14.376478,-27.577272,13.737299,-16.074873,-3.5588691,-1092.9507,-1093.8939,952
9149,1.4949058940034443e-17,0.5745131,0.34957904,-0.08712745,0.029199954,0.0043985746,-0.23920757,0.12989245,0.1929382,-0.022827271,0.5297141,15.753592,-38.912888,25.794401,4.1042542,30.811413,50.739166,24.433289,18.95136,18.451315,11.535414,57.339905,-1092.9495,-1119.4884,951
9150,1.4926137776923364e-17,0.5101039,-0.11356262,0.009523084,0.0025493447,-0.025575195,-0.3554647,0.23874156,-0.09627602,0.21827713,0.3547064,16.908894,34.761776,-32.10288,-9.69769,14.543659,3.104553,-19.641438,-24.835888,-52.20981,-10.086448,-90.9682,-1092.925,-1094.4319,1000
9151,1.497541397115898e-17,0.46167162,0.48232922,-0.2625761,0.029620083,-0.23109816,0.16541173,-0.2641776,0.13467889,0.12954217,0.6321004,19.744896,15.87031,-20.836573,-93.11104,-32.499866,80.36677,-56.547443,-28.310863,-109.12371,82.0074,-45.085995,-1092.9218,-1208.1191,999
9152,1.511130275892069e-17,0.1208445,0.6990767,-0.6023923,0.13992436,0.27629498,-0.32776555,-0.2911569,0.17549375,0.37122926,0.8149707,13.994268,54.456516,-56.446457,34.455086,25.976633,65.42989,-92.482,6.7191086,-60.98275,37.880833,-35.54446,-1092.9127,-1097.5793,998
9153,1.525773435922448e-17,0.86709344,-0.38485697,0.24331914,-0.29144946,-0.14900216,0.20256165,-0.12178728,-0.09178202,0.31117555,0.38518685,18.515476,65.33498,-70.36582,-53.629257,-50.122887,35.107395,6.8962083,71.39155,-23.193172,-20.89355,-25.524443,-1092.9031,-1095.5736,997
9154,1.5364267995234807e-17,0.44276565,0.45720208,-0.05073159,-0.29820207,0.16626827,-0.09113951,-0.16633783,0.22698945,0.100493446,0.35260478,14.850742,61.079975,-39.023262,2.0103598,-5.035573,59.07583,-63.338722,29.157017,16.34523,68.358345,94.27451,-1092.8961,-1102.1622,996
9155,1.5386790739304014e-17,0.74264526,0.2575227,-0.47391587,-0.011479467,0.36956042,-0.1134024,-0.27145568,0.28318256,0.21283393,0.16683678,12.333858,28.300196,-46.977806,-8.841378,-39.150864,64.983345,37.431515,-47.609356,-26.001726,33.19147,-3.0604968,-1092.8947,-1102.746,995
9156,1.590431493282717e-17,0.48354885,0.34871888,-0.07299584,0.16605097,-0.36493403,-0.108554706,0.26330218,0.13089949,0.10877551,0.34414196,19.418,32.200577,15.229611,-38.397583,10.181931,18.326859,-10.315724,-23.39084,-41.234337,-15.704263,-9.154558,-1092.8616,-1106.6431,994
9157,1.5999730800748852e-17,0.65174717,0.15700328,-0.16752508,0.16905934,-0.31650603,0.24677502,-0.24628164,-0.0059625655,0.45627606,0.3816516,20.684608,-26.692944,66.71131,-27.334112,28.979763,-72.35788,49.63315,-42.25497,27.699266,-67.7469,9.936629,-1092.8556,-1096.1937,993
9158,1.610358026066587e-17,0.74974525,0.46697655,-0.5690078,-0.024827866,0.25448874,-0.023677245,-0.26130795,0.26037058,0.098689295,0.07507368,20.430977,9.321651,26.122322,9.682437,-33.411537,-19.171738,-15.552727,-32.80765,51.740223,-35.004696,-68.008675,-1092.8491,-1100.1742,992
9159,1.6241773681035097e-17,0.5741475,0.54183644,-0.8879169,0.17681581,0.036831323,-0.11532502,0.21198204,-0.19508764,0.27882758,0.70749867,17.200972,37.68204,-13.903261,69.259895,-12.3720455,56.33204,-14.49958,-27.821796,-73.7009,50.130394,13.234015,-1092.8406,-1124.9814,991
9160,1.641518240148851e-17,0.40089232,0.33769053,-0.43296602,-0.04569712,0.37404075,-0.3371414,-0.07776378,-0.07729381,0.38497403,0.7341585,16.259119,40.772907,-54.258503,-83.133675,-98.705696,30.409763,-22.809668,-23.233011,46.32822,-25.478418,-58.529285,-1092.83,-1101.4359,990
9161,1.657424886099456e-17,0.7115132,0.19168732,-0.09802888,-0.0866112,0.10674395,-0.0144985225,-0.2747543,0.42682785,-0.08461436,0.27227253,14.842165,28.184343,8.286012,-80.71806,11.403901,-17.443752,3.3593955,48.82983,-37.0161,-51.929512,82.22557,-1092.8203,-1106.6431,989
9162,1.6923856282624475e-17,0.96833885,-0.051205967,-0.17386939,-0.015982164,0.08280421,-0.19276734,-0.07976412,0.5455795,-0.14624679,0.19516191,12.669677,45.954178,-4.6348715,61.461967,-33.37594,-51.409664,-70.827736,13.304966,19.879612,44.47739,-5.6315274,-1092.7994,-1102.746,988
9163,1.696522476922761e-17,0.9061032,-0.29458857,-0.17311473,0.027926281,0.016710153,0.16174358,-0.36913058,0.12365984,0.34279516,0.35163483,13.915509,40.659107,-24.18765,-90.978485,21.625471,58.97,-96.27387,-3.5568154,76.07438,-26.884897,12.013265,-1092.797,-1092.9495,987
9164,1.725133065560732e-17,1.1277055,-0.59466124,0.118698604,-0.09282864,0.10262908,0.23325172,-0.37478864,0.1774601,0.25697502,0.3776961,19.75889,-15.259227,28.089088,34.67597,57.47438,63.818882,-16.660076,8.670371,20.936012,23.2459,-50.256546,-1092.7803,-1093.4495,986
9165,1.7350591267741977e-17,1.1751499,-0.38897768,0.1758409,-0.57034266,0.29754144,-0.101920314,-0.03998785,0.06774741,0.056759845,0.024338398,12.981036,38.13857,21.752644,19.354513,31.052021,68.49423,-9.25995,-18.596226,-23.79444,-93.43892,57.18294,-1092.7745,-1108.007,985
9166,1.7380268508859278e-17,0.5854141,0.1111204,0.14715567,-0.33146116,0.33579606,-0.32977888,0.11273496,0.0107399,0.32993156,0.32269084,15.245595,114.3942,-8.469375,-4.0647798,22.895586,-27.969019,-2.220183,-60.87395,-19.456959,135.07791,17.422585,-1092.7728,-1096.1937,984
9167,1.7499485955384978e-17,0.012602774,0.9065772,-0.09610899,-0.3858567,-0.15316172,0.10588921,0.20695424,0.07541286,0.26906475,0.8464636,15.770558,21.546696,-47.441227,-4.943115,-8.474638,50.870213,-3.4443972,-69.139,-16.64889,-40.327427,-87.000046,-1092.766,-1094.9651,983
9168,1.7647504020025695e-17,0.4147337,0.26800892,-0.19462298,-0.1155612,0.014759516,-0.35973078,0.28276065,0.07361577,-0.017674811,0.57465756,17.440615,59.49101,-2.1572256,-19.743608,-29.718918,-70.89937,-91.993515,24.55584,55.182068,20.801884,-44.240223,-1092.7576,-1093.8939,982
