,,alpha_ar_1,alpha_ar_2,alpha_ar_3,alpha_ar_4,alpha_ar_5,alpha_ma_1,alpha_ma_2,alpha_ma_3,alpha_ma_4,sigma,mu,init_y_1,init_y_2,init_y_3,init_y_4,init_y_5,logL,logL_birth,nlive
12639,5.523618528104687e-12,0.27006668,0.40315574,-0.64831936,0.117890425,-0.2768639,-0.84081936,0.117858425,-0.3943363,0.15646581,18.413292,30.01281,-20.973726,-20.000233,38.20094,28.464346,-20.582438,-1080.2354,-1082.4199,961
12640,5.5723799261667274e-12,-0.5874134,0.9981714,-0.7235463,0.39217928,0.21789372,-0.08017163,0.64968944,0.17838818,0.07240845,14.417327,97.77067,1.0784963,4.9366527,-7.211493,-74.0627,-0.7059807,-1080.2266,-1084.6418,960
12641,5.688531447765984e-12,0.98463416,0.37556788,-0.38428345,-0.0052784183,0.2987138,-0.009606872,0.63594925,0.49250677,-0.034130115,16.940659,-28.666708,37.160446,-7.513563,-51.917286,-73.45708,-74.697365,-1080.2059,-1089.8826,959
12642,5.7045251079618744e-12,0.88633996,0.98882765,-0.7876252,0.73977274,0.44011047,-0.47444075,0.7741977,-0.2635277,-0.3223013,19.862007,-40.68584,31.787172,-1.2535958,19.350574,4.532137,29.754728,-1080.2031,-1082.4199,958
12643,5.781640539932242e-12,0.47057617,0.3449227,-0.31543538,-0.85343987,0.9688125,-0.4606742,0.2390233,0.51124215,-0.5345874,17.088814,20.178705,-29.212944,-25.571543,-10.607218,-29.19123,20.97202,-1080.1897,-1080.4467,957
12644,5.8333917451333255e-12,0.9449263,-0.92682976,0.9460764,0.4083112,0.37098455,0.87674075,0.12585178,-0.23235987,-0.096749954,16.831633,17.218988,2.0291836,-14.41691,-54.668495,-3.5287273,7.9027166,-1080.1808,-1092.9146,956
12645,5.853364209009354e-12,0.9905724,-0.3409344,-0.535371,0.5392127,0.2624325,0.21529716,0.7486482,0.20484784,-0.08010566,18.803835,-74.82797,10.720439,-27.175663,30.621765,12.4284935,53.806942,-1080.1774,-1095.1794,955
12646,5.8777084410417256e-12,0.7921066,-0.46152243,-0.3130611,-0.03621707,0.28043672,-0.60042435,-0.2501298,0.28288367,-0.16512907,19.132427,50.85689,-21.211826,33.96778,66.004974,50.25655,-12.297793,-1080.1732,-1084.6418,954
12647,5.95861957929387e-12,0.91541374,-0.6660301,0.36209396,0.15302294,0.3661492,0.57005715,0.14883906,0.54548824,-0.39154652,15.906492,46.62447,-21.478851,-5.1606064,-6.215806,-40.375977,64.05294,-1080.1595,-1092.5243,953
12648,5.96444138594177e-12,0.6813157,0.30316076,-0.5241834,0.38552767,-0.13841808,-0.55288255,-0.08164525,-0.016904186,0.023073861,16.787546,52.119373,-11.766271,-34.887028,-3.52091,27.941475,-7.563625,-1080.1586,-1086.451,952
12649,5.848940386493908e-12,0.8931327,0.529206,-0.7793461,0.7549924,0.46222258,-0.66456574,0.6702562,0.07621546,-0.39466178,19.000685,-26.882269,62.654312,37.74345,23.781075,-69.19112,26.015234,-1080.1528,-1080.78,951
12650,5.715144650747912e-12,0.9920905,-0.7874181,0.9986765,0.35771608,0.4072507,0.66187024,0.11238679,0.14394976,-0.21942511,15.395331,-79.07649,-54.93642,-4.8848104,33.296883,-32.4254,-16.747162,-1080.15,-1081.1887,1000
12651,5.747326798037904e-12,0.15572156,0.028286906,0.19841148,-0.2274418,-0.2460359,-0.46191686,-0.81830055,-0.41684565,-0.059897173,17.93319,28.753761,-18.77789,4.530246,53.804775,112.948044,49.807117,-1080.1444,-1095.6931,999
12652,5.749431917405461e-12,0.6555184,-0.18726909,-0.77081025,0.28854927,0.3827096,-0.6162642,0.05435503,0.17186883,-0.07431761,18.815628,49.911983,13.437501,5.968093,25.562971,-34.53935,-29.086832,-1080.144,-1081.1887,998
12653,5.749431917405461e-12,0.7751547,-0.11700846,-0.66780466,0.58582234,0.001031168,-0.04780652,0.25591162,-0.09441188,-0.028536754,16.540329,62.522606,62.13118,42.674957,11.628791,-49.28729,69.66662,-1080.144,-1080.1528,997
12654,5.781101393376413e-12,0.8487977,-0.61399907,0.15391797,0.22301675,0.41323668,-0.028765751,-0.13780747,0.24710965,0.028295018,15.889567,67.44991,36.83763,18.116169,23.351332,86.72531,-31.078236,-1080.1385,-1081.5059,996
12655,5.8051450832386455e-12,0.8381898,-0.8129868,-0.28551766,0.6527062,0.057087813,-0.2300159,0.6126559,-0.42114404,-0.32475144,15.970996,28.109549,35.2136,-31.685482,-2.8342686,-31.823698,11.538021,-1080.1344,-1080.78,995
12656,5.809398455923976e-12,0.9767218,0.25534856,-0.4684482,0.2570403,0.29844323,-0.7426851,0.31460202,0.57983214,0.023439936,18.576565,31.673758,9.15272,-22.509,-47.657623,-15.656815,39.33702,-1080.1337,-1080.1528,994
12657,5.8371214428741824e-12,0.8882258,-0.907907,0.47268972,0.11787695,0.57812625,0.6420095,0.12695532,0.2606038,-0.5717353,12.848516,35.136497,-15.441749,-113.98265,-97.70729,66.18389,25.793974,-1080.1289,-1080.78,993
12658,5.909533375754567e-12,0.8409131,-0.21189654,-0.5280459,0.42509055,0.18236816,-0.24213085,0.33697608,-0.07918999,0.076270185,13.847237,59.925354,16.254313,-41.675804,9.787871,-23.427385,8.218558,-1080.1166,-1099.6708,992
12659,5.9435356166315735e-12,0.91471994,-0.16575183,0.0072995177,-0.11007283,0.45029384,0.1814406,0.19372731,0.57170165,-0.10098118,15.448838,42.738617,-6.857192,-46.03114,-18.219496,69.27425,-5.1377387,-1080.1108,-1080.4467,991
12660,5.9544285250989e-12,0.9123763,-0.31172097,-0.61126167,0.9345078,0.3688323,0.004996362,0.6524842,-0.1787252,-0.1896024,16.334206,17.300264,30.36681,-6.966836,36.683792,-73.8506,4.016638,-1080.109,-1080.4467,990
12661,5.991613962053499e-12,0.038185343,-0.73985577,0.4110896,0.08614989,-0.48103553,-0.29241508,-0.6687905,-0.67999506,0.12950626,14.89333,46.04925,1.976111,-45.331017,-43.7447,-3.639371,44.212852,-1080.1028,-1082.1115,989
12662,6.015064476054972e-12,0.657725,0.13877423,-0.66478044,-0.31246293,0.77790326,-0.64662695,0.24305439,0.51265895,-0.40192577,19.916138,55.738754,-42.602726,13.630817,-11.09144,30.409227,33.382748,-1080.0989,-1091.1077,988
12663,6.045982619880724e-12,-0.7079846,0.2891294,-0.006555344,-0.047763087,-0.33481187,-0.7181808,-0.814164,-0.4898581,-0.26854998,18.295223,45.955673,8.936367,-17.209333,-46.981335,53.912746,87.30796,-1080.0938,-1081.8444,987
12664,6.0919143839266045e-12,0.9803584,0.24045298,-0.6461262,0.51958966,0.4964815,0.36101866,0.7312646,0.2010528,0.010428767,14.596372,55.015175,-39.26105,5.7780194,18.650175,54.826187,80.82385,-1080.0862,-1093.881,986
12665,6.11949136418342e-12,0.8029786,-0.09301944,-0.16922444,-0.37400183,0.6737451,0.06464462,0.18056612,0.37036347,-0.07717442,17.72614,45.8211,-14.353059,-30.397318,-28.460499,36.636734,93.87164,-1080.0817,-1086.0845,985
12666,6.329950772091679e-12,-0.14532341,0.82436085,-0.85453504,-0.1699747,0.12710238,-0.8751708,0.077186584,0.103898935,0.060313307,15.799399,57.84314,-19.836212,-17.20101,-29.62997,72.764854,3.902689,-1080.0479,-1089.8826,984
12667,6.371036586425816e-12,0.4326275,0.7211229,-0.10727871,-0.46801087,0.39493632,-0.72740096,0.055213388,0.7313824,-0.015898349,17.883177,34.160595,7.4447536,42.951504,26.23422,24.41535,-15.023735,-1080.0414,-1086.0845,983
12668,6.405348083868628e-12,0.8457074,-0.38087136,-0.6248316,0.14523682,-0.078848206,-0.32348275,0.2242557,0.091745295,-0.2625733,17.884706,37.801407,-4.9540887,-5.232131,48.799366,-44.002304,-24.144974,-1080.036,-1084.2645,982
12669,6.439058301546759e-12,-0.35247678,0.40701225,-0.14199796,0.04757305,-0.7173155,-0.7504685,-0.5952472,-0.7308711,0.29798317,14.754015,33.69499,-29.169214,-34.299686,4.666876,22.838512,64.899284,-1080.0308,-1087.6478,981
12670,6.4422031407021114e-12,0.9637483,-0.23065406,-0.5703315,0.8041292,0.07509727,0.44657,0.59335184,-0.53458196,-0.18138808,11.846707,39.281002,-16.883875,-13.187723,-21.447367,-4.8736076,-54.92354,-1080.0303,-1097.168,980
12671,6.4579503906060836e-12,0.9982483,0.1669652,-0.175192,-0.114681415,0.57038987,-0.28776398,0.29078755,0.56186295,0.21315832,15.200659,4.025142,18.091942,20.89205,-16.943981,-9.800765,-38.607243,-1080.0278,-1081.8444,979
12672,6.5189375129181526e-12,0.52357316,0.4705951,-0.9047288,0.68807244,-0.053126927,-0.7990502,0.9005969,-0.67225665,-0.023559233,16.537018,41.735424,-48.37904,-22.825102,2.8627763,5.190691,-108.237465,-1080.0184,-1093.3989,978
12673,6.634541283460418e-12,0.9648653,0.7036622,-0.7921089,0.99553615,-0.29625404,0.3932288,0.7973921,-0.69475347,0.23257951,14.705588,-49.964016,81.78694,44.122097,-3.5350442,-42.98149,-31.25274,-1080.0009,-1086.451,977
12674,6.64507808861379e-12,0.8223846,-0.89057875,-0.40494433,-0.37236407,-0.28489423,-0.29837498,-0.09360584,0.054068115,-0.25086138,17.287266,48.533794,57.27738,33.94998,-5.1609454,11.234492,26.853071,-1079.9993,-1081.5059,976
12675,6.652382601197459e-12,0.96646136,-0.30185285,-0.46541685,0.62747175,0.5864759,0.053159922,0.6570179,0.3420111,0.0053026434,14.959806,47.904037,24.784567,31.367573,-0.9825788,-30.21053,2.6895037,-1079.9982,-1084.9205,975
12676,6.697196082007226e-12,0.81094515,0.3099898,-0.5407959,0.020069504,0.4807816,-0.46181226,0.38816595,0.46281457,-0.15039507,19.431978,28.51161,39.043682,43.824795,-37.413067,42.46031,-62.728924,-1079.9915,-1092.5243,974
12677,6.776140510161344e-12,0.60997385,0.92566335,-0.868616,0.75968623,0.062306195,-0.5197267,0.90080553,0.06583951,0.0064954683,14.122415,15.462067,-2.120567,21.048544,32.761337,26.897709,-18.903769,-1079.9797,-1125.4698,973
12678,6.809308043272353e-12,0.36581567,0.47865105,-0.6619996,-0.09251556,-0.042512473,-0.8219666,-0.0057955086,0.20495254,-0.04940138,16.832289,56.62613,12.98271,28.757391,10.100103,28.8636,-35.89311,-1079.9749,-1082.1115,972
12679,6.8501596008238704e-12,0.74315476,-0.39409876,0.17758392,0.17745999,-0.17987466,-0.18047555,-0.14859574,-0.42656928,-0.15127899,16.507608,51.590813,64.195335,11.910665,34.455727,-85.0698,-22.70155,-1079.9689,-1080.4467,971
12680,6.8761309447619166e-12,0.9432936,0.41570097,-0.35332516,-0.23961104,0.65021247,-0.66642255,0.4473449,0.73077685,-0.3839681,17.293413,53.348793,-7.645067,5.9237103,-18.642767,9.682437,27.7931,-1079.9651,-1096.6467,970
12681,6.8778098926097015e-12,0.8783819,-0.9004466,0.5980894,0.6230195,0.7597406,0.47196358,0.38529417,0.40623766,-0.51934946,16.108927,36.239258,-4.727962,-84.94237,-40.4765,-29.261814,31.487524,-1079.9648,-1085.7097,969
12682,6.933445753334865e-12,0.7523633,-0.4822407,-0.4364133,0.41041094,-0.092310324,0.22869988,-0.10029233,-0.50363636,-0.47254813,16.531927,71.34367,27.35444,40.46526,0.3227157,-54.75127,-20.303003,-1079.9568,-1086.8743,968
12683,7.028889920659228e-12,0.7171286,0.8292936,0.0055129016,-0.5191583,0.38775262,-0.74466014,-0.07371812,0.7176319,0.36110133,14.215842,52.700657,-20.660059,-24.627956,-80.16235,-57.099205,-27.132788,-1079.9431,-1092.9146,967
12684,7.084882988654877e-12,0.069841824,0.8075744,-0.69288284,-0.18883789,-0.00096637785,-0.85781825,0.16479525,0.45214057,0.2083291,16.835989,42.642838,0.014036182,-3.7645473,71.915504,11.581156,-13.146963,-1079.9352,-1101.7097,966
12685,7.091805199130718e-12,0.6927801,-0.49883097,-0.106473155,-0.3298178,-0.3139148,-0.265374,-0.70654744,0.0752939,-0.06577538,13.780882,46.371246,6.5367846,40.501232,71.593544,92.73307,15.325827,-1079.9342,-1099.6708,965
12686,7.111744250814099e-12,0.84132934,-0.99621415,-0.19126685,0.932651,0.18736467,0.8460128,0.18372832,-0.5485316,-0.29180866,16.394634,-0.9016615,24.805063,-15.471766,9.856664,13.938344,-1.2636229,-1079.9314,-1082.7903,964
12687,7.123908501917904e-12,0.8030867,0.15622918,-0.033119187,-0.39846933,-0.022627298,-0.51730645,-0.48490676,0.16666119,0.36393738,17.383116,44.30947,16.970737,0.22757365,13.389216,3.0596125,-40.612812,-1079.9297,-1080.1528,963
12688,7.1282579178045245e-12,0.7321787,0.86499566,-0.8244844,0.95033413,0.14584827,0.2973055,0.7085229,0.03626795,-0.28696403,18.902382,-88.4478,27.242004,16.07001,60.076694,71.15206,-48.16374,-1079.9291,-1081.8444,962
12689,7.17540115469065e-12,0.5989193,0.56654924,-0.267535,-0.31864232,0.10133321,-0.77186614,-0.40830398,0.53141063,0.17855026,14.478743,58.3672,32.21629,-9.642037,8.563864,-58.171223,37.233097,-1079.9225,-1095.6931,961
12690,7.233444285490081e-12,-0.55356866,0.9262153,-0.9059729,0.9265495,0.06500813,-0.38273868,0.92742205,-0.02508485,-0.18114404,16.079832,55.52825,31.315683,3.2795324,0.3375745,12.398528,7.048921,-1079.9144,-1081.8444,960
12691,7.2608687953325325e-12,0.9665798,-0.69804287,0.2786098,0.64805824,-0.152243,0.409707,0.64844203,-0.37686267,-0.014038376,12.8767605,75.25409,53.16647,75.68969,76.90386,16.936638,-11.490532,-1079.9106,-1082.7903,959
12692,7.436685644537862e-12,0.725177,0.03310163,-0.67714226,0.048179917,0.52631456,-0.6928143,0.29576108,0.32237622,-0.22465043,16.478004,56.959076,-5.5508704,3.6433315,101.32708,-11.6370945,-8.534276,-1079.8867,-1088.0969,958
12693,7.447587209618672e-12,0.24941698,0.55186653,-0.20275445,-0.6180835,-0.011929161,-0.77813345,-0.75499827,0.21767156,0.12879512,19.237103,43.727715,9.358492,-16.504278,38.12599,26.521332,-4.197521,-1079.8853,-1091.5598,957
12694,7.453043983493306e-12,0.6366203,-0.33888713,0.30438748,-0.4473203,0.12858169,-0.14288646,-0.72421986,0.1761472,0.110826306,15.927671,41.597054,-21.129787,48.638218,28.5956,27.612555,-18.245104,-1079.8845,-1083.8859,956
12695,7.515167551613848e-12,0.6997314,0.09292543,-0.85411483,0.13018371,-0.46001205,-0.7004369,0.10285857,-0.3692296,0.05343835,13.722746,45.577343,42.635445,34.271988,-14.483153,-29.66167,25.337744,-1079.8762,-1080.1528,955
12696,7.540898107529648e-12,0.8990733,-0.8644396,0.39245936,0.6083647,0.6088898,-0.28555596,0.30377313,0.5182891,-0.42817828,20.848684,49.72673,2.7696755,0.8679643,10.6486845,-33.575996,-33.763836,-1079.8728,-1087.6478,954
12697,7.545502111358055e-12,0.8480602,-0.3743744,-0.47249973,0.367013,0.32446957,-0.2499307,0.5379941,0.47559524,-0.27533838,18.363209,34.85292,-11.297948,15.338515,23.07507,19.522774,-93.842674,-1079.8722,-1081.1887,953
12698,7.562099811869609e-12,0.7360434,-0.71164703,-0.27930722,-0.26162532,0.10677439,0.026791276,-0.07501089,-0.22026765,-0.65019816,17.72183,34.60611,4.549762,44.062935,-67.23277,18.71401,-136.64485,-1079.87,-1094.7313,952
12699,7.430158131209742e-12,0.29809996,-0.41676894,0.62143815,-0.80998623,0.054208048,-0.20501907,-0.8121462,0.08614562,-0.22565274,17.01692,33.91145,-1.9491234,-28.683514,-27.24582,3.1530442,-2.6387591,-1079.8623,-1093.3989,951
12700,7.251334576901819e-12,0.73055,-0.45445016,-0.8306627,0.87984776,-0.16285357,0.22724915,0.32760093,-0.4271357,-0.045235306,17.378693,50.332687,4.0130463,5.298214,9.454241,-34.174255,-16.599815,-1079.8607,-1080.78,1000
12701,7.283270914525124e-12,0.71439964,-0.38219598,-0.9386963,-0.18232517,0.12277084,-0.73412025,0.29837885,0.052450553,-0.327176,16.219427,37.530796,17.2734,-10.05077,28.248503,-23.809631,16.44957,-1079.8563,-1083.1696,999
12702,7.288607295463672e-12,0.80568075,-0.028278405,-0.84238195,0.8767219,0.13665837,0.48759183,0.48449466,-0.30624735,-0.54024374,13.579374,22.135607,3.3647487,26.330587,16.786121,36.78345,-95.21027,-1079.8556,-1091.1077,998
12703,7.318920725625984e-12,0.49340463,0.30139408,-0.7948846,0.43886372,0.10507446,-0.53540874,0.4055424,-0.5684206,-0.18002701,17.454876,50.641346,-33.141926,-33.456215,-27.815477,-10.464875,9.430515,-1079.8514,-1098.5809,997
12704,7.40790620673924e-12,-0.3580895,0.8722246,-0.0026259779,-0.74226576,0.87183714,-0.61189586,0.68730336,0.48062798,-0.5435308,13.67543,29.180492,10.129862,-40.24422,-27.616358,-22.979677,40.187916,-1079.8394,-1100.1406,996
12705,7.447801811069549e-12,0.95099247,-0.5534632,-0.3699633,0.8104315,0.45137942,0.61077774,0.62757015,0.014408471,-0.44131935,16.864452,20.924982,-29.34094,28.92304,-55.300026,2.3408494,-22.386795,-1079.834,-1081.8444,995
12706,7.498888934006943e-12,0.71802694,-0.071044594,-0.9806888,0.9153582,-0.18070625,-0.13385375,0.8951218,-0.66039455,-0.3973676,15.024574,40.76083,-44.94121,-26.402725,10.662745,28.64113,-21.189465,-1079.8271,-1080.1528,994
12707,7.70864755707755e-12,0.98074955,-0.8511344,0.5520594,0.32412174,0.4167232,0.79124737,0.013186524,-0.26428065,-0.73633677,17.345633,5.584714,-18.70786,21.832825,71.111885,-9.626446,58.834396,-1079.7996,-1088.8868,993
12708,7.741652909475616e-12,0.7571796,0.41147906,-0.6065621,-0.3322433,0.7212524,-0.61915,0.43186176,0.7647253,-0.48538333,18.863836,35.261047,-87.23244,-63.00868,-41.062717,5.0389633,27.991236,-1079.7953,-1080.78,992
12709,7.771952882260967e-12,0.97313124,-0.37679535,0.014553805,0.2650523,0.40296787,0.11336227,0.22829759,0.21746755,-0.098025255,14.519071,27.361675,-32.64658,41.706203,25.35461,-5.7005854,48.494602,-1079.7914,-1082.1115,991
12710,7.79190165951197e-12,0.9479435,-0.74077344,0.54752266,0.5978811,0.19392894,0.3260346,0.5316929,0.12969038,-0.05969184,15.24301,29.276167,31.34005,18.584492,58.299862,-88.46006,-112.239395,-1079.7888,-1089.8826,990
12711,7.812855300060734e-12,0.18169364,0.395329,-0.5455532,-0.062434394,0.15180674,-0.8268078,-0.22603819,-0.37024513,-0.08724875,16.799997,40.147297,10.514026,3.40422,43.665302,-46.06813,-16.855927,-1079.7861,-1083.4177,989
12712,7.93104766364351e-12,0.58683276,0.1554191,-0.75129956,0.3568772,-0.27576134,0.103086546,0.09246192,-0.26980183,0.09658411,18.085312,45.399513,16.363585,61.394314,33.890785,-4.4057775,-15.433775,-1079.7711,-1087.2825,988
12713,8.094387198758558e-12,0.98899966,0.19236653,-0.64074063,0.35423812,0.6235463,-0.516791,0.6208427,0.126056,-0.48186603,19.31878,-49.038036,-16.727898,-33.613163,4.928065,-9.53685,24.101606,-1079.7507,-1088.4457,987
12714,8.326899646161272e-12,0.77494586,0.8009796,-0.61409205,-0.2863751,0.35446754,-0.8616441,0.4222644,0.62608546,0.1326004,17.252596,68.18459,-53.729195,-34.42592,-72.78996,-40.231014,-45.905357,-1079.7224,-1081.1887,986
12715,8.580742879426091e-12,-0.3099026,0.544974,-0.33311868,0.06912512,-0.30145434,-0.5684273,-0.5337094,-0.10428044,-0.022577507,16.118034,46.474773,-80.784996,-41.267353,58.509808,-11.559922,32.27363,-1079.6924,-1115.5994,985
12716,8.603817837221198e-12,-0.86419594,0.9984345,-0.7518306,0.7976668,-0.09822641,0.5112469,0.711588,-0.06676186,0.24204235,18.897982,148.80473,-12.3438,12.137642,80.94407,91.368065,-26.758167,-1079.6897,-1082.4199,984
12717,8.670239973367061e-12,0.60613286,0.08021643,-0.14831524,-0.23696578,-0.20637314,-0.66906875,-0.1695908,-0.04070038,-0.055466186,18.412447,33.77723,-17.754906,-70.889244,-8.337134,-23.447697,-34.189064,-1079.682,-1098.5809,983
12718,8.797106285257993e-12,0.6134004,-0.46193495,-0.31843436,0.11193797,-0.03909951,-0.32806414,-0.049010463,-0.2811534,-0.42456433,18.108099,59.54296,-0.87009776,41.85569,-70.755394,-30.1328,74.88635,-1079.6675,-1084.2645,982
12719,8.930188333323976e-12,0.96755266,-0.39406294,-0.4684267,0.6663183,0.13421984,0.4725926,0.7681948,-0.2818145,-0.07571871,15.2576065,2.9315593,64.96155,12.089878,19.509602,9.632136,27.32942,-1079.6525,-1080.4467,981
12720,8.935640551440274e-12,0.9627067,-0.2436878,-0.4241409,0.5216734,0.10000232,-0.22855021,0.48157397,0.25309074,-0.011375343,18.795282,4.2948093,-0.14480233,29.153925,7.624985,-107.63192,-56.498028,-1079.6519,-1091.5598,980
12721,8.980474485958415e-12,-0.31066644,0.78612965,-0.9914542,0.6957862,0.6554869,-0.7566894,0.91143477,-0.2966569,-0.62271076,16.291912,23.373205,5.9401846,-4.2974505,3.2262683,1.9865799,1.7512063,-1079.6469,-1112.5642,979
12722,9.208041082883323e-12,0.70154876,-0.2647341,-0.18116829,-0.078977585,0.26841027,-0.27493885,-0.11911955,0.046343237,-0.3150203,16.7654,52.02551,28.571465,36.751713,-55.276825,52.833164,-123.51553,-1079.6218,-1082.7903,978
12723,9.209165179941773e-12,-0.33611554,0.9086368,-0.77448106,0.26703888,0.41247967,0.09110448,0.64395,0.18108621,-0.2105689,16.677258,56.564762,21.69386,2.1958756,48.229607,-68.587975,12.112009,-1079.6217,-1081.8444,977
12724,9.301809666249484e-12,0.9222415,-0.35706934,-0.2984636,0.45331177,0.5375738,-0.57375884,0.3991308,0.357441,-0.3506388,15.391619,27.531927,-48.031067,-26.042734,-97.14847,2.975919,-32.495907,-1079.6117,-1081.1887,976
12725,9.342776709055001e-12,-0.9751563,0.78460485,-0.47921935,0.0695924,-0.2632522,-0.79133546,-0.24947779,-0.4857601,0.25333396,14.00449,42.05651,3.4949982,21.300621,-18.097239,-38.488277,6.4635963,-1079.6073,-1080.78,975
12726,9.38163346149223e-12,0.11640984,0.54119843,-0.27059782,-0.26573983,-0.06109203,-0.83790624,-0.2291934,-0.039610304,-0.13680255,16.818653,26.321924,-8.212207,-3.1501296,28.398563,-32.529984,3.53727,-1079.6031,-1101.7097,974
12727,9.402270065957976e-12,0.82753813,-0.39232257,-0.50456583,0.06553826,0.31175753,-0.5852731,0.04261247,0.09634996,-0.31010684,13.848353,59.846115,-41.378654,30.097921,6.817112,48.700336,31.538597,-1079.601,-1082.7903,973
12728,9.685348139176806e-12,-0.6909605,0.68072855,0.027667506,0.061941475,-0.10758725,-0.9486723,-0.44766608,-0.43504825,0.1849567,16.165817,52.036057,0.053973265,-23.25632,-21.595104,46.657196,-29.506054,-1079.5713,-1086.0845,972
12729,9.886024122373222e-12,0.95077133,-0.29842398,-0.24147284,0.33452848,0.35503736,0.15478458,0.4626387,0.4306555,0.3277354,16.72107,63.692204,-21.064644,33.032955,-41.001797,-1.8988911,7.6349645,-1079.5508,-1087.2825,971
12730,9.89326751497852e-12,0.95347095,-0.7700939,0.01418828,0.367181,0.06902241,0.35660917,0.56268704,0.16047141,-0.14052202,13.676867,22.554462,-4.5244,23.425991,2.6418796,29.892933,41.96484,-1079.55,-1108.7238,970
